species,condition,rhizotron,plant,leaf,date,lenght,width,coef,area
sorghum,ww,16,R16,R16_3_5,22/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_6,22/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,22/11,"10,6","0,65","0,75","5,17"
sorghum,ww,16,R16,R16_4_2,22/11,"7,5","0,7","0,77","4,04"
sorghum,ww,16,R16,R16_4_3,22/11,"4,6","0,6","0,77","2,13"
sorghum,ww,16,R16,R16_4_4,22/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_5,22/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_6,22/11,0,0,0,0
sorghum,ww,16,R16,R16_5_1,22/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_2,22/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_3,22/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_4,22/11,0,0,0,0
sorghum,ww,16,R16,R16_6_1,22/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_6_2,22/11,0,0,0,"0,00"
maize,ww,1,L1,L1_1,25/11,6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,25/11,"15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_3,25/11,31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_4,25/11,"47,7","2,6","0,75","93,02"
maize,ww,1,L1,L1_5,25/11,"64,6",4,"0,75","193,80"
maize,ww,1,L1,L1_6,25/11,"78,4","4,5","0,75","264,60"
maize,ww,1,L1,L1_7,25/11,"84,3","5,2","0,77","337,54"
maize,ww,1,L1,L1_8,25/11,"74,8","6,8","0,77","391,65"
maize,ww,1,L1,L1_9,25/11,"58,3",7,"0,77","314,24"
maize,ww,1,L1,L1_10,25/11,"31,5","5,5","0,77","133,40"
maize,ww,1,L1,L1_11,25/11,"12,1","2,6","0,77","24,22"
maize,ww,1,R1,R1_1,25/11,"5,6","1,4","0,75","5,88"
maize,ww,1,R1,R1_2,25/11,"14,5","1,1","0,75","11,96"
maize,ww,1,R1,R1_3,25/11,"30,8","1,5","0,75","34,65"
maize,ww,1,R1,R1_4,25/11,"46,4","2,4","0,75","83,52"
maize,ww,1,R1,R1_5,25/11,"65,3",4,"0,75","195,90"
maize,ww,1,R1,R1_6,25/11,"78,1","4,7","0,75","275,30"
maize,ww,1,R1,R1_7,25/11,"83,5","5,8","0,77","372,91"
maize,ww,1,R1,R1_8,25/11,"72,8","7,2","0,77","403,60"
maize,ww,1,R1,R1_9,25/11,"33,7","6,7","0,77","173,86"
maize,ww,1,R1,R1_10,25/11,"28,6","5,4","0,77","118,92"
maize,ww,1,R1,R1_11,25/11,"12,5","2,5","0,77","24,06"
maize,ws,2,L2,L2_1,25/11,"4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_2,25/11,"11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_3,25/11,25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_4,25/11,"39,5",2,"0,75","59,25"
maize,ws,2,L2,L2_5,25/11,"52,3",3,"0,75","117,68"
maize,ws,2,L2,L2_6,25/11,"65,85","3,5","0,77","177,47"
maize,ws,2,L2,L2_7,25/11,"49,7","4,7","0,77","179,86"
maize,ws,2,L2,L2_8,25/11,"31,4","4,4","0,77","106,38"
maize,ws,2,L2,L2_9,25/11,"11,9","1,8","0,77","16,49"
maize,ws,2,R2,R2_1,25/11,"5,5",1,"0,75","4,13"
maize,ws,2,R2,R2_2,25/11,16,1,"0,75","12,00"
maize,ws,2,R2,R2_3,25/11,30,"1,5","0,75","33,75"
maize,ws,2,R2,R2_4,25/11,"30,6","1,9","0,75","43,61"
maize,ws,2,R2,R2_5,25/11,64,"3,25","0,75","156,00"
maize,ws,2,R2,R2_6,25/11,"59,6","4,2","0,77","192,75"
maize,ws,2,R2,R2_7,25/11,42,"4,75","0,77","153,62"
maize,ws,2,R2,R2_8,25/11,"19,6","3,5","0,77","52,82"
maize,ww,3,L3,L3_1,25/11,5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,25/11,13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,25/11,"25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_4,25/11,"45,6","2,4","0,75","82,08"
maize,ww,3,L3,L3_5,25/11,"61,6","4,2","0,75","194,04"
maize,ww,3,L3,L3_6,25/11,"78,9","4,2","0,75","248,54"
maize,ww,3,L3,L3_7,25/11,"83,7","5,5","0,77","354,47"
maize,ww,3,L3,L3_8,25/11,"76,6","6,04","0,77","356,25"
maize,ww,3,L3,L3_9,25/11,"54,1","6,25","0,77","260,36"
maize,ww,3,L3,L3_10,25/11,"28,9",5,"0,77","111,27"
maize,ww,3,L3,L3_11,25/11,9,"1,4","0,77","9,70"
maize,ww,3,R3,R3_1,25/11,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,25/11,"15,5","1,1","0,75","12,79"
maize,ww,3,R3,R3_3,25/11,"32,2",1,"0,75","24,15"
maize,ww,3,R3,R3_4,25/11,"50,8","2,6","0,75","99,06"
maize,ww,3,R3,R3_5,25/11,"66,1","3,5","0,75","173,51"
maize,ww,3,R3,R3_6,25/11,"81,4","3,3","0,75","201,47"
maize,ww,3,R3,R3_7,25/11,"79,6",5,"0,77","306,46"
maize,ww,3,R3,R3_8,25/11,"71,2","6,4","0,77","350,87"
maize,ww,3,R3,R3_9,25/11,45,"5,8","0,77","200,97"
maize,ww,3,R3,R3_10,25/11,"12,1","3,25","0,77","30,28"
maize,ws,4,L4,L4_1,25/11,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,25/11,"16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_3,25/11,"31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_4,25/11,"49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_5,25/11,"60,6","3,9","0,75","177,26"
maize,ws,4,L4,L4_6,25/11,"64,5",4,"0,77","198,66"
maize,ws,4,L4,L4_7,25/11,"48,1","4,9","0,77","181,48"
maize,ws,4,L4,L4_8,25/11,"26,8","4,7","0,77","96,99"
maize,ws,4,L4,L4_9,25/11,"14,2","2,5","0,77","27,34"
maize,ws,4,R4,R4_1,25/11,"5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,25/11,"17,3","1,2","0,75","15,57"
maize,ws,4,R4,R4_3,25/11,"33,2","1,5","0,75","37,35"
maize,ws,4,R4,R4_4,25/11,"49,8","2,8","0,75","104,58"
maize,ws,4,R4,R4_5,25/11,63,"3,9","0,75","184,28"
maize,ws,4,R4,R4_6,25/11,"68,7","3,65","0,77","193,08"
maize,ws,4,R4,R4_7,25/11,"59,6",5,"0,77","229,46"
maize,ws,4,R4,R4_8,25/11,"28,5","4,6","0,77","100,95"
maize,ws,4,R4,R4_9,25/11,"13,85","2,6","0,77","27,73"
maize,ww,5,L5,L5_1,25/11,0,0,0,"0,00"
maize,ww,5,L5,L5_2,25/11,0,0,0,"0,00"
maize,ww,5,L5,L5_3,25/11,0,0,0,"0,00"
maize,ww,5,L5,L5_4,25/11,0,0,0,"0,00"
maize,ww,5,L5,L5_5,25/11,0,0,0,"0,00"
maize,ww,5,L5,L5_6,25/11,0,0,0,"0,00"
maize,ww,5,L5,L5_7,25/11,0,0,0,"0,00"
maize,ww,5,L5,L5_8,25/11,0,0,0,"0,00"
maize,ww,5,L5,L5_9,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_1,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_2,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_3,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_4,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_5,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_6,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_7,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_8,25/11,0,0,0,"0,00"
maize,ww,5,R5,R5_9,25/11,0,0,0,"0,00"
maize,ws,6,L6,L6_1,25/11,0,0,0,"0,00"
maize,ws,6,L6,L6_2,25/11,0,0,0,"0,00"
maize,ws,6,L6,L6_3,25/11,0,0,0,"0,00"
maize,ws,6,L6,L6_4,25/11,0,0,0,"0,00"
maize,ws,6,L6,L6_5,25/11,0,0,0,"0,00"
maize,ws,6,L6,L6_6,25/11,0,0,0,"0,00"
maize,ws,6,L6,L6_7,25/11,0,0,0,"0,00"
maize,ws,6,R6,R6_1,25/11,0,0,0,"0,00"
maize,ws,6,R6,R6_2,25/11,0,0,0,"0,00"
maize,ws,6,R6,R6_3,25/11,0,0,0,"0,00"
maize,ws,6,R6,R6_4,25/11,0,0,0,"0,00"
maize,ws,6,R6,R6_5,25/11,0,0,0,"0,00"
maize,ws,6,R6,R6_6,25/11,0,0,0,"0,00"
maize,ws,6,R6,R6_7,25/11,0,0,0,"0,00"
maize,ws,6,R6,R6_8,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_1,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_2,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_3,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_4,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_5,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_6,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_7,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_8,25/11,0,0,0,"0,00"
maize,ww,7,L7,L7_9,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_1,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_2,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_3,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_4,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_5,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_6,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_7,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_8,25/11,0,0,0,"0,00"
maize,ww,7,R7,R7_9,25/11,0,0,0,"0,00"
maize,ws,8,L8,L8_1,25/11,0,0,0,"0,00"
maize,ws,8,L8,L8_2,25/11,0,0,0,"0,00"
maize,ws,8,L8,L8_3,25/11,0,0,0,"0,00"
maize,ws,8,L8,L8_4,25/11,0,0,0,"0,00"
maize,ws,8,L8,L8_5,25/11,0,0,0,"0,00"
maize,ws,8,L8,L8_6,25/11,0,0,0,"0,00"
maize,ws,8,L8,L8_7,25/11,0,0,0,"0,00"
maize,ws,8,L8,L8_8,25/11,0,0,0,"0,00"
maize,ws,8,R8,R8_1,25/11,0,0,0,"0,00"
maize,ws,8,R8,R8_2,25/11,0,0,0,"0,00"
maize,ws,8,R8,R8_3,25/11,0,0,0,"0,00"
maize,ws,8,R8,R8_4,25/11,0,0,0,"0,00"
maize,ws,8,R8,R8_5,25/11,0,0,0,"0,00"
maize,ws,8,R8,R8_6,25/11,0,0,0,"0,00"
maize,ws,8,R8,R8_7,25/11,0,0,0,"0,00"
sorghum,ws,9,L9,L9_1,25/11,2,"0,5","0,75","0,75"
sorghum,ws,9,L9,L9_2,25/11,"5,6","0,5","0,75","2,10"
sorghum,ws,9,L9,L9_3,25/11,"15,8","0,6","0,75","7,11"
sorghum,ws,9,L9,L9_4,25/11,"20,8",1,"0,75","15,60"
sorghum,ws,9,L9,L9_5,25/11,24,"1,5","0,75","27,00"
sorghum,ws,9,L9,L9_6,25/11,"27,4","1,5","0,75","30,83"
sorghum,ws,9,L9,L9_7,25/11,"34,8","0,9","0,75","23,49"
sorghum,ws,9,L9,L9_8,25/11,"38,1","1,3","0,77","38,14"
sorghum,ws,9,L9,L9_9,25/11,"26,5","2,1","0,77","42,85"
sorghum,ws,9,L9,L9_10,25/11,"8,5","0,9","0,77","5,89"
sorghum,ws,9,L9,L9_3_1,25/11,"10,5","0,5","0,75","3,94"
sorghum,ws,9,L9,L9_3_2,25/11,"13,3","0,6","0,77","6,14"
sorghum,ws,9,L9,L9_3_3,25/11,6,"0,6","0,77","2,77"
sorghum,ws,9,L9,L9_3_4,25/11,0,0,0,"0,00"
sorghum,ws,9,L9,L9_4_1,25/11,0,0,0,"0,00"
sorghum,ws,9,R9,R9_1,25/11,"2,6","0,6","0,75","1,17"
sorghum,ws,9,R9,R9_2,25/11,"6,2","0,45","0,75","2,09"
sorghum,ws,9,R9,R9_3,25/11,15,"0,6","0,75","6,75"
sorghum,ws,9,R9,R9_4,25/11,"20,3","1,2","0,75","18,27"
sorghum,ws,9,R9,R9_5,25/11,"23,5","1,3","0,75","22,91"
sorghum,ws,9,R9,R9_6,25/11,"28,8","1,9","0,75","41,04"
sorghum,ws,9,R9,R9_7,25/11,"35,4","1,1","0,75","29,21"
sorghum,ws,9,R9,R9_8,25/11,"33,8","1,65","0,77","42,94"
sorghum,ws,9,R9,R9_9,25/11,"15,1","1,2","0,77","13,95"
sorghum,ws,9,R9,R9_10,25/11,0,0,0,"0,00"
sorghum,ws,9,R9,R9_3_1,25/11,0,0,0,0
sorghum,ws,9,R9,R9_4_1,25/11,0,0,0,0
sorghum,ws,9,R9,R9_4_2,25/11,0,0,0,0
sorghum,ww,10,R10,R10_1,25/11,"2,7","0,4","0,75","0,81"
sorghum,ww,10,R10,R10_2,25/11,"5,4","0,5","0,75","2,03"
sorghum,ww,10,R10,R10_3,25/11,11,"0,5","0,75","4,13"
sorghum,ww,10,R10,R10_4,25/11,"17,8","0,7","0,75","9,35"
sorghum,ww,10,R10,R10_5,25/11,"22,4","1,05","0,75","17,64"
sorghum,ww,10,R10,R10_6,25/11,30,"1,3","0,75","29,25"
sorghum,ww,10,R10,R10_7,25/11,"38,7","1,5","0,75","43,54"
sorghum,ww,10,R10,R10_8,25/11,34,"1,2","0,77","31,42"
sorghum,ww,10,R10,R10_9,25/11,"13,3","1,9","0,77","19,46"
sorghum,ww,10,R10,R10_10,25/11,0,0,"0,00","0,00"
sorghum,ww,10,R10,R10_11,25/11,0,0,0,0
sorghum,ww,10,R10,R10_4_1,25/11,0,0,"0,00","0,00"
sorghum,ww,10,R10,R10_4_2,25/11,0,0,"0,00","0,00"
sorghum,ww,10,R10,R10_4_3,25/11,0,0,"0,00","0,00"
sorghum,ww,10,R10,R10_4_4,25/11,0,0,0,0
sorghum,ww,10,R10,R10_5_1,25/11,0,0,"0,00","0,00"
sorghum,ww,10,R10,R10_5_2,25/11,0,0,"0,00","0,00"
sorghum,ww,10,R10,R10_5_3,25/11,0,0,0,0
sorghum,ws,11,L11,L11_1,25/11,"1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_2,25/11,"5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_3,25/11,13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_4,25/11,20,"1,2","0,75","18,00"
sorghum,ws,11,L11,L11_5,25/11,"23,1","1,65","0,75","28,59"
sorghum,ws,11,L11,L11_6,25/11,29,"1,7","0,75","36,98"
sorghum,ws,11,L11,L11_7,25/11,"26,5","1,75","0,75","34,78"
sorghum,ws,11,L11,L11_8,25/11,"37,5","1,7","0,77","49,09"
sorghum,ws,11,L11,L11_9,25/11,"23,8","2,3","0,77","42,15"
sorghum,ws,11,L11,L11_10,25/11,"4,8","0,7","0,77","2,59"
sorghum,ws,11,L11,L11_11,25/11,0,0,0,"0,00"
sorghum,ws,11,L11,L11_4_1,25/11,0,0,0,"0,00"
sorghum,ws,11,L11,L11_4_2,25/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,25/11,"2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_2,25/11,"17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_3,25/11,14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_4,25/11,18,"0,7","0,75","9,45"
sorghum,ww,12,L12,L12_5,25/11,"23,5","1,35","0,75","23,79"
sorghum,ww,12,L12,L12_6,25/11,"29,5","1,55","0,75","34,29"
sorghum,ww,12,L12,L12_7,25/11,"38,8","1,1","0,75","32,01"
sorghum,ww,12,L12,L12_8,25/11,47,"2,15","0,77","77,81"
sorghum,ww,12,L12,L12_9,25/11,"31,8","2,25","0,77","55,09"
sorghum,ww,12,L12,L12_10,25/11,"7,5","1,1","0,77","6,35"
sorghum,ww,12,L12,L12_11,25/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_12,25/11,0,0,0,0
sorghum,ww,12,L12,L12_3_1,25/11,4,"0,5","0,77","1,54"
sorghum,ww,12,L12,L12_3_2,25/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_3_3,25/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_1,25/11,"4,5","0,65","0,77","2,25"
sorghum,ww,12,L12,L12_4_2,25/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_3,25/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_4_4,25/11,0,0,0,0
sorghum,ww,12,L12,L12_5_1,25/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5_2,25/11,0,0,0,"0,00"
sorghum,ww,12,L12,L12_5_3,25/11,0,0,0,0
sorghum,ww,12,L12,L12_6_1,25/11,0,0,0,0
sorghum,ww,12,L12,L12_6_2,25/11,0,0,0,0
sorghum,ws,13,L13,L13_1,25/11,2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_2,25/11,"6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_3,25/11,14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_4,25/11,"17,1","0,8","0,75","10,26"
sorghum,ws,13,L13,L13_5,25/11,"19,4","1,4","0,75","20,37"
sorghum,ws,13,L13,L13_6,25/11,"22,9","1,4","0,75","24,05"
sorghum,ws,13,L13,L13_7,25/11,"27,1","1,4","0,77","29,21"
sorghum,ws,13,L13,L13_8,25/11,"26,4","1,4","0,77","28,46"
sorghum,ws,13,L13,L13_9,25/11,"9,4","0,8","0,77","5,79"
sorghum,ws,13,L13,L13_10,25/11,0,0,0,0
sorghum,ws,13,R13,R13_1,25/11,"2,4","0,5","0,75","0,90"
sorghum,ws,13,R13,R13_2,25/11,"5,6","0,45","0,75","1,89"
sorghum,ws,13,R13,R13_3,25/11,"10,5","0,5","0,75","3,94"
sorghum,ws,13,R13,R13_4,25/11,"15,7","0,8","0,75","9,42"
sorghum,ws,13,R13,R13_5,25/11,"18,2","1,15","0,75","15,70"
sorghum,ws,13,R13,R13_6,25/11,"23,1","1,2","0,75","20,79"
sorghum,ws,13,R13,R13_7,25/11,"27,4","1,2","0,77","25,32"
sorghum,ws,13,R13,R13_8,25/11,"19,1","1,5","0,77","22,06"
sorghum,ws,13,R13,R13_9,25/11,"6,2","0,5","0,77","2,39"
sorghum,ww,14,L14,L14_1,25/11,"2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_2,25/11,"7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_3,25/11,"13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_4,25/11,"19,1",1,"0,75","14,33"
sorghum,ww,14,L14,L14_5,25/11,"24,1","1,6","0,75","28,92"
sorghum,ww,14,L14,L14_6,25/11,29,"1,7","0,75","36,98"
sorghum,ww,14,L14,L14_7,25/11,"35,5","1,65","0,75","43,93"
sorghum,ww,14,L14,L14_8,25/11,"44,7","2,2","0,75","73,76"
sorghum,ww,14,L14,L14_9,25/11,"39,4","2,6","0,77","78,88"
sorghum,ww,14,L14,L14_10,25/11,"17,8","1,7","0,77","23,30"
sorghum,ww,14,L14,L14_11,25/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_12,25/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_1,25/11,"5,2","0,5","0,75","1,95"
sorghum,ww,14,L14,L14_2_2,25/11,11,"0,65","0,75","5,36"
sorghum,ww,14,L14,L14_2_3,25/11,"9,5","0,9","0,77","6,58"
sorghum,ww,14,L14,L14_2_4,25/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_5,25/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_1,25/11,"7,2","0,75","0,75","4,05"
sorghum,ww,14,L14,L14_3_2,25/11,"15,5","0,7","0,75","8,14"
sorghum,ww,14,L14,L14_3_3,25/11,"22,1","1,05","0,77","17,87"
sorghum,ww,14,L14,L14_3_4,25/11,"18,7","1,5","0,77","21,60"
sorghum,ww,14,L14,L14_3_5,25/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_6,25/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_1,25/11,"5,5","0,6","0,75","2,48"
sorghum,ww,14,L14,L14_4_2,25/11,"18,3","0,85","0,75","11,67"
sorghum,ww,14,L14,L14_4_3,25/11,"14,5","1,2","0,77","13,40"
sorghum,ww,14,L14,L14_4_4,25/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_5,25/11,0,0,0,"0,00"
sorghum,ww,14,L14,L14_5_1,25/11,0,0,0,0
sorghum,ww,14,L14,L14_4_5,25/11,0,0,0,0
sorghum,ww,14,R14,R14_1,25/11,"1,8","0,5","0,75","0,68"
sorghum,ww,14,R14,R14_2,25/11,5,"0,3","0,75","1,13"
sorghum,ww,14,R14,R14_3,25/11,13,"0,4","0,75","3,90"
sorghum,ww,14,R14,R14_4,25/11,"17,5","0,8","0,75","10,50"
sorghum,ww,14,R14,R14_5,25/11,20,"1,35","0,75","20,25"
sorghum,ww,14,R14,R14_6,25/11,"24,2","1,9","0,75","34,49"
sorghum,ww,14,R14,R14_7,25/11,"31,4","1,9","0,75","44,75"
sorghum,ww,14,R14,R14_8,25/11,"40,2","1,9","0,75","57,29"
sorghum,ww,14,R14,R14_9,25/11,33,"2,6","0,77","66,07"
sorghum,ww,14,R14,R14_10,25/11,"13,7","1,6","0,77","16,88"
sorghum,ww,14,R14,R14_11,25/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_12,25/11,0,0,0,0
sorghum,ww,14,R14,R14_3_1,25/11,"4,5","0,7","0,77","2,43"
sorghum,ww,14,R14,R14_3_2,25/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_3_3,25/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_1,25/11,"2,5","0,6","0,77","1,16"
sorghum,ww,14,R14,R14_4_2,25/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_3,25/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_4_4,25/11,0,0,0,0
sorghum,ww,14,R14,R14_5_1,25/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_2,25/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_3,25/11,0,0,0,"0,00"
sorghum,ww,14,R14,R14_5_4,25/11,0,0,0,0
sorghum,ww,14,R14,R14_6_1,25/11,0,0,0,0
sorghum,ww,14,R14,R14_6_1,25/11,0,0,0,0
sorghum,ws,15,L15,L15_1,25/11,"1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_2,25/11,4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_3,25/11,"10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_4,25/11,"14,9","0,6","0,75","6,71"
sorghum,ws,15,L15,L15_5,25/11,"17,1",1,"0,75","12,83"
sorghum,ws,15,L15,L15_6,25/11,"21,1","1,2","0,75","18,99"
sorghum,ws,15,L15,L15_7,25/11,"27,2","1,2","0,75","24,48"
sorghum,ws,15,L15,L15_8,25/11,"26,9","1,45","0,77","30,03"
sorghum,ws,15,L15,L15_9,25/11,"12,5","1,35","0,77","12,99"
sorghum,ws,15,L15,L15_10,25/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_1,25/11,"2,1","0,6","0,75","0,95"
sorghum,ws,15,R15,R15_2,25/11,"6,7","0,5","0,75","2,51"
sorghum,ws,15,R15,R15_3,25/11,"15,2","0,7","0,75","7,98"
sorghum,ws,15,R15,R15_4,25/11,"19,5","0,9","0,75","13,16"
sorghum,ws,15,R15,R15_5,25/11,23,"1,9","0,75","32,78"
sorghum,ws,15,R15,R15_6,25/11,"27,1","1,6","0,75","32,52"
sorghum,ws,15,R15,R15_7,25/11,"31,6","1,65","0,75","39,11"
sorghum,ws,15,R15,R15_8,25/11,"33,6","1,7","0,77","43,98"
sorghum,ws,15,R15,R15_9,25/11,"25,2","1,9","0,77","36,87"
sorghum,ws,15,R15,R15_10,25/11,"9,9","1,1","0,77","8,39"
sorghum,ws,15,R15,R15_11,25/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_1,25/11,"6,6","0,5","0,75","2,48"
sorghum,ws,15,R15,R15_2_2,25/11,"10,4","0,6","0,77","4,80"
sorghum,ws,15,R15,R15_2_3,25/11,"7,1","0,6","0,77","3,28"
sorghum,ws,15,R15,R15_2_4,25/11,0,0,0,0
sorghum,ws,15,R15,R15_3_1,25/11,"6,55","0,55","0,75","2,70"
sorghum,ws,15,R15,R15_3_2,25/11,13,"0,7","0,75","6,83"
sorghum,ws,15,R15,R15_3_3,25/11,"18,1","1,8","0,75","24,44"
sorghum,ws,15,R15,R15_3_4,25/11,"16,5",1,"0,77","12,71"
sorghum,ws,15,R15,R15_3_5,25/11,"5,5","0,7","0,77","2,96"
sorghum,ws,15,R15,R15_3_6,25/11,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_1,25/11,"7,1","0,6","0,75","3,20"
sorghum,ws,15,R15,R15_4_2,25/11,"12,85","0,7","0,77","6,93"
sorghum,ws,15,R15,R15_4_3,25/11,"9,6","0,8","0,77","5,91"
sorghum,ws,15,R15,R15_4_4,25/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_1,25/11,"1,8","0,5","0,75","0,68"
sorghum,ww,16,R16,R16_2,25/11,"4,2","0,4","0,75","1,26"
sorghum,ww,16,R16,R16_3,25/11,"7,6","0,5","0,75","2,85"
sorghum,ww,16,R16,R16_4,25/11,"11,4","0,6","0,75","5,13"
sorghum,ww,16,R16,R16_5,25/11,"16,6","0,95","0,75","11,83"
sorghum,ww,16,R16,R16_6,25/11,22,"1,2","0,75","19,80"
sorghum,ww,16,R16,R16_7,25/11,"29,5","1,5","0,75","33,19"
sorghum,ww,16,R16,R16_8,25/11,"36,4","1,85","0,75","50,51"
sorghum,ww,16,R16,R16_9,25/11,"34,5","2,3","0,77","61,10"
sorghum,ww,16,R16,R16_10,25/11,"16,8","1,95","0,77","25,23"
sorghum,ww,16,R16,R16_11,25/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_12,25/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_1,25/11,6,"0,4","0,75","1,80"
sorghum,ww,16,R16,R16_3_2,25/11,"7,1","0,6","0,75","3,20"
sorghum,ww,16,R16,R16_3_3,25/11,"14,1","0,65","0,75","6,87"
sorghum,ww,16,R16,R16_3_4,25/11,"11,4","1,1","0,77","9,66"
sorghum,ww,16,R16,R16_3_5,25/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_6,25/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,25/11,"10,6","0,65","0,75","5,17"
sorghum,ww,16,R16,R16_4_2,25/11,"10,1","0,6","0,75","4,55"
sorghum,ww,16,R16,R16_4_3,25/11,13,1,"0,77","10,01"
sorghum,ww,16,R16,R16_4_4,25/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_5,25/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_6,25/11,0,0,0,0
sorghum,ww,16,R16,R16_5_1,25/11,"6,7","0,7","0,77","3,61"
sorghum,ww,16,R16,R16_5_2,25/11,0,0,0,"0,00"
sorghum,ww,16,R16,R16_5_3,25/11,0,0,0,"0,00"
