species,condition,rhizotron,plant,leaf,date,height,Lenght of the leaf,Width of the leaf,Coef,area
sorghum,ww,14,L14,"L14_3""",06/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,"L14_3""",08/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,"L14_3""",11/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,"L14_3""",13/11,"0,00","5,4","0,65","0,5","1,76"
sorghum,ww,14,L14,"L14_3""",15/11,"0,00","8,5","0,5","0,5","2,13"
sorghum,ww,14,L14,L14_4,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_4,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_4,01/11,"15,60",0,0,0,"0,00"
sorghum,ww,14,L14,L14_4,04/11,"21,40",16,"0,8","0,5","6,40"
sorghum,ww,14,L14,L14_4,06/11,"22,50","19,1",1,"0,75","14,33"
sorghum,ww,14,L14,L14_4,08/11,"22,50","19,1",1,"0,75","14,33"
sorghum,ww,14,L14,L14_4,11/11,"22,50","19,1",1,"0,75","14,33"
sorghum,ww,14,L14,L14_4,13/11,"22,50","19,1",1,"0,75","14,33"
sorghum,ww,14,L14,L14_4,15/11,"22,50","19,1",1,"0,75","14,33"
sorghum,ww,14,L14,L14_5,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_5,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_5,01/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_5,04/11,"13,00","6,7","0,9","0,5","3,02"
sorghum,ww,14,L14,L14_5,06/11,"21,50",15,"1,5","0,5","11,25"
sorghum,ww,14,L14,L14_5,08/11,"27,10","21,7","1,6","0,5","17,36"
sorghum,ww,14,L14,L14_5,11/11,"28,50","24,1","1,6","0,75","28,92"
sorghum,ww,14,L14,L14_5,13/11,"28,50","24,1","1,6","0,75","28,92"
sorghum,ww,14,L14,L14_5,15/11,"28,50","24,1","1,6","0,75","28,92"
sorghum,ww,14,L14,L14_6,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_6,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_6,01/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_6,04/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_6,06/11,"11,30","3,9","0,5","0,5","0,98"
sorghum,ww,14,L14,L14_6,08/11,"18,60","10,8","1,6","0,5","8,64"
sorghum,ww,14,L14,L14_6,11/11,"29,50","20,9","1,7","0,5","17,77"
sorghum,ww,14,L14,L14_6,13/11,"33,80","27,6","1,55","0,5","21,39"
sorghum,ww,14,L14,L14_6,15/11,"34,70",29,"1,7","0,75","36,98"
sorghum,ww,14,L14,L14_7,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,01/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,04/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,06/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,08/11,"7,10",0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,11/11,"19,60","10,1","1,25","0,5","6,31"
sorghum,ww,14,L14,L14_7,13/11,"27,40","17,9",2,"0,5","17,90"
sorghum,ww,14,L14,L14_7,15/11,"34,30","22,9",2,"0,5","22,90"
sorghum,ww,14,L14,L14_8,28/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,30/10,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,01/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,04/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,06/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,08/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,11/11,"0,00",0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,13/11,"15,20","5,6","0,75","0,5","2,10"
sorghum,ww,14,L14,L14_8,15/11,"22,40","9,5","1,2","0,5","5,70"
sorghum,ws,15,L15,L15_1,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_1,30/10,"3,30","1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_1,01/11,"3,30","1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_1,04/11,"3,30","1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_1,06/11,"3,30","1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_1,08/11,"3,30","1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_1,11/11,"3,30","1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_1,13/11,"3,30","1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_1,15/11,"3,30","1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_2,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_2,30/10,"8,00","4,1","0,4","0,5","0,82"
sorghum,ws,15,L15,L15_2,01/11,"8,00",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_2,04/11,"8,00",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_2,06/11,"8,00",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_2,08/11,"8,00",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_2,11/11,"8,00",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_2,13/11,"8,00",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_2,15/11,"8,00",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_3,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_3,30/10,"13,80",0,0,0,"0,00"
sorghum,ws,15,L15,L15_3,01/11,"15,50",11,"0,45","0,5","2,48"
sorghum,ws,15,L15,L15_3,04/11,"12,40","10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_3,06/11,"12,40","10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_3,08/11,"12,40","10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_3,11/11,"12,40","10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_3,13/11,"12,40","10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_3,15/11,"12,40","10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_4,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_4,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_4,01/11,"11,20",0,0,0,"0,00"
sorghum,ws,15,L15,L15_4,04/11,"15,00",12,"0,6","0,5","3,60"
sorghum,ws,15,L15,L15_4,06/11,"15,80","14,9","0,6","0,75","6,71"
sorghum,ws,15,L15,L15_4,08/11,"15,80","14,9","0,6","0,75","6,71"
sorghum,ws,15,L15,L15_4,11/11,"15,80","14,9","0,6","0,75","6,71"
sorghum,ws,15,L15,L15_4,13/11,"15,80","14,9","0,6","0,75","6,71"
sorghum,ws,15,L15,L15_4,15/11,"15,80","14,9","0,6","0,75","6,71"
sorghum,ws,15,L15,L15_5,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_5,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_5,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_5,04/11,"5,60","2,7","0,2","0,5","0,27"
sorghum,ws,15,L15,L15_5,06/11,"11,30","7,8","0,9","0,5","3,51"
sorghum,ws,15,L15,L15_5,08/11,"16,45","12,6","0,9","0,5","5,67"
sorghum,ws,15,L15,L15_5,11/11,"19,40","17,1",1,"0,75","12,83"
sorghum,ws,15,L15,L15_5,13/11,"19,40","17,1",1,"0,75","12,83"
sorghum,ws,15,L15,L15_5,15/11,"19,40","17,1",1,"0,75","12,83"
sorghum,ws,15,L15,L15_6,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,06/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,08/11,"6,60","3,1","0,4","0,5","0,62"
sorghum,ws,15,L15,L15_6,11/11,"15,40","10,7","1,15","0,5","6,15"
sorghum,ws,15,L15,L15_6,13/11,"21,00","17,4","1,2","0,5","10,44"
sorghum,ws,15,L15,L15_6,15/11,"23,80",20,"1,2","0,5","12,00"
sorghum,ws,15,L15,L15_7,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,06/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,08/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,11/11,"6,10",0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,13/11,"11,90","7,1","0,9","0,5","3,20"
sorghum,ws,15,L15,L15_7,15/11,"17,40","12,2","1,15","0,5","7,02"
sorghum,ws,15,L15,L15_8,28/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,30/10,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,01/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,04/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,06/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,08/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,11/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,13/11,"0,00",0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,15/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_1,28/10,"7,30","4,6","1,4","0,5","3,22"
maize,ws,2,L2,L2_1,30/10,"7,50","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_1,01/11,"7,50","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_1,04/11,"7,50","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_1,06/11,"7,50","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_1,08/11,"7,50","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_1,11/11,"7,50","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_1,13/11,"7,50","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_1,15/11,"7,50","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_2,28/10,"14,60",0,0,0,"0,00"
maize,ws,2,L2,L2_2,30/10,"17,50","11,4",1,"0,5","5,70"
maize,ws,2,L2,L2_2,01/11,"18,00","11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_2,04/11,"18,00","11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_2,06/11,"18,00","11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_2,08/11,"18,00","11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_2,11/11,"18,00","11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_2,13/11,"18,00","11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_2,15/11,"18,00","11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_3,28/10,"11,10",0,0,0,"0,00"
maize,ws,2,L2,L2_3,30/10,"22,00",0,0,0,"0,00"
maize,ws,2,L2,L2_3,01/11,"30,10",0,0,0,"0,00"
maize,ws,2,L2,L2_3,04/11,"34,50",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_3,06/11,"34,50",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_3,08/11,"34,50",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_3,11/11,"34,50",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_3,13/11,"34,50",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_3,15/11,"34,50",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_4,28/10,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_4,30/10,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_4,01/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_4,04/11,"39,50","25,9","2,1","0,5","27,20"
maize,ws,2,L2,L2_4,06/11,"48,80","37,2","2,2","0,5","40,92"
maize,ws,2,L2,L2_4,08/11,"52,60","39,5",2,"0,75","59,25"
maize,ws,2,L2,L2_4,11/11,"52,60","39,5",2,"0,75","59,25"
maize,ws,2,L2,L2_4,13/11,"52,60","39,5",2,"0,75","59,25"
maize,ws,2,L2,L2_4,15/11,"52,60","39,5",2,"0,75","59,25"
maize,ws,2,L2,L2_5,28/10,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_5,30/10,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_5,01/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_5,04/11,"22,30",8,"0,7","0,5","2,80"
maize,ws,2,L2,L2_5,06/11,"34,10",18,"2,15","0,5","19,35"
maize,ws,2,L2,L2_5,08/11,"46,10","25,4","3,1","0,5","39,37"
maize,ws,2,L2,L2_5,11/11,"62,50",41,"3,05","0,5","62,53"
maize,ws,2,L2,L2_5,13/11,"67,20","50,4",3,"0,5","75,60"
maize,ws,2,L2,L2_5,15/11,"69,10","52,3",3,"0,75","117,68"
maize,ws,2,L2,L2_6,28/10,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_6,30/10,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_6,01/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_6,04/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_6,06/11,"18,80","3,3","0,5","0,5","0,83"
maize,ws,2,L2,L2_6,08/11,"30,10","10,1","1,35","0,5","6,82"
maize,ws,2,L2,L2_6,11/11,"47,90","33,4","3,6","0,5","60,12"
maize,ws,2,L2,L2_6,13/11,"57,50","32,1","3,6","0,5","57,78"
maize,ws,2,L2,L2_6,15/11,"64,40","35,8","3,6","0,5","64,44"
maize,ws,2,L2,L2_7,28/10,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_7,30/10,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_7,01/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_7,04/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_7,06/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_7,08/11,"0,00",0,0,0,"0,00"
maize,ws,2,L2,L2_7,11/11,"27,90",0,0,0,"0,00"
maize,ws,2,L2,L2_7,13/11,"37,50","11,8","1,7","0,5","10,03"
maize,ws,2,L2,L2_7,15/11,"44,90","14,4","2,5","0,5","18,00"
maize,ww,3,L3,L3_1,28/10,"7,80","4,4","1,2","0,5","2,64"
maize,ww,3,L3,L3_1,30/10,"7,90",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_1,01/11,"7,90",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_1,04/11,"7,90",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_1,06/11,"7,90",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_1,08/11,"7,90",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_1,11/11,"7,90",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_1,13/11,"7,90",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_1,15/11,"7,90",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,28/10,"18,60",0,0,0,"0,00"
maize,ww,3,L3,L3_2,30/10,"21,50",13,"0,9","0,5","5,85"
maize,ww,3,L3,L3_2,01/11,"20,70",13,1,"0,75","9,75"
maize,ww,3,L3,L3_2,04/11,"20,70",13,1,"0,75","9,75"
maize,ww,3,L3,L3_2,06/11,"20,70",13,1,"0,75","9,75"
maize,ww,3,L3,L3_2,08/11,"20,70",13,1,"0,75","9,75"
maize,ww,3,L3,L3_2,11/11,"20,70",13,1,"0,75","9,75"
maize,ww,3,L3,L3_2,13/11,"20,70",13,1,"0,75","9,75"
maize,ww,3,L3,L3_2,15/11,"20,70",13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,28/10,"16,80",0,0,0,"0,00"
maize,ww,3,L3,L3_3,30/10,"29,20",0,0,0,"0,00"
maize,ww,3,L3,L3_3,01/11,"36,50",0,0,0,"0,00"
maize,ww,3,L3,L3_3,04/11,"39,60","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_3,06/11,"39,60","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_3,08/11,"39,60","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_3,11/11,"39,60","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_3,13/11,"39,60","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_3,15/11,"39,60","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_4,28/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_4,30/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_4,01/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_4,04/11,"50,00",33,"2,1","0,5","34,65"
maize,ww,3,L3,L3_4,06/11,"57,20","44,6",2,"0,5","44,60"
maize,ww,3,L3,L3_4,08/11,"60,40","45,6","2,4","0,75","82,08"
maize,ww,3,L3,L3_4,11/11,"60,40","45,6","2,4","0,75","82,08"
maize,ww,3,L3,L3_4,13/11,"60,40","45,6","2,4","0,75","82,08"
maize,ww,3,L3,L3_4,15/11,"60,40","45,6","2,4","0,75","82,08"
maize,ww,3,L3,L3_5,28/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_5,30/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_5,01/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_5,04/11,"31,00",12,"1,9","0,5","11,40"
maize,ww,3,L3,L3_5,06/11,"44,30","25,7","3,1","0,5","39,84"
maize,ww,3,L3,L3_5,08/11,"58,30","33,5","3,2","0,5","53,60"
maize,ww,3,L3,L3_5,11/11,"76,40","54,8","3,6","0,5","98,64"
maize,ww,3,L3,L3_5,13/11,"81,80","61,6","4,2","0,75","194,04"
maize,ww,3,L3,L3_5,15/11,"81,80","61,6","4,2","0,75","194,04"
maize,ww,3,L3,L3_6,28/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_6,30/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_6,01/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_6,04/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_6,06/11,"25,40","7,5","0,8","0,5","3,00"
maize,ww,3,L3,L3_6,08/11,"39,30","14,6","2,2","0,5","16,06"
maize,ww,3,L3,L3_6,11/11,"61,10","32,7","4,4","0,5","71,94"
maize,ww,3,L3,L3_6,13/11,"75,50","47,5","4,5","0,5","106,88"
maize,ww,3,L3,L3_6,15/11,"88,50","53,4","4,5","0,5","120,15"
maize,ww,3,L3,L3_7,28/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_7,30/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_7,01/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_7,04/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_7,06/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_7,08/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_7,11/11,"40,80","13,5","2,25","0,5","15,19"
maize,ww,3,L3,L3_7,13/11,"55,40","25,1","4,2","0,5","52,71"
maize,ww,3,L3,L3_7,15/11,"69,80",33,"4,3","0,5","70,95"
maize,ww,3,L3,L3_8,28/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_8,30/10,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_8,01/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_8,04/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_8,06/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_8,08/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_8,11/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_8,13/11,"0,00",0,0,0,"0,00"
maize,ww,3,L3,L3_8,15/11,"47,70",11,"2,1","0,5","11,55"
maize,ws,4,L4,L4_1,28/10,"10,10","6,4","1,2","0,5","3,84"
maize,ws,4,L4,L4_1,30/10,"10,00","6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_1,01/11,"10,00","6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_1,04/11,"10,00","6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_1,06/11,"10,00","6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_1,08/11,"10,00","6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_1,11/11,"10,00","6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_1,13/11,"10,00","6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_1,15/11,"10,00","6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,28/10,"22,90",0,0,0,"0,00"
maize,ws,4,L4,L4_2,30/10,"25,00","16,9","1,1","0,5","9,30"
maize,ws,4,L4,L4_2,01/11,"25,30","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_2,04/11,"25,30","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_2,06/11,"25,30","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_2,08/11,"25,30","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_2,11/11,"25,30","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_2,13/11,"25,30","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_2,15/11,"25,30","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_3,28/10,"20,60",0,0,0,"0,00"
maize,ws,4,L4,L4_3,30/10,"32,30",0,0,0,"0,00"
maize,ws,4,L4,L4_3,01/11,"39,80",0,0,0,"0,00"
maize,ws,4,L4,L4_3,04/11,"42,90","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_3,06/11,"42,90","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_3,08/11,"42,90","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_3,11/11,"42,90","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_3,13/11,"42,90","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_3,15/11,"42,90","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_4,28/10,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_4,30/10,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_4,01/11,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_4,04/11,"54,30","38,1","2,5","0,5","47,63"
maize,ws,4,L4,L4_4,06/11,"61,60","49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_4,08/11,"61,60","49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_4,11/11,"61,60","49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_4,13/11,"61,60","49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_4,15/11,"61,60","49,1","2,4","0,75","88,38"
maize,ws,4,L4,L4_5,28/10,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_5,30/10,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_5,01/11,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_5,04/11,"35,50","14,6","2,85","0,5","20,81"
maize,ws,4,L4,L4_5,06/11,"48,40",29,"3,5","0,5","50,75"
maize,ws,4,L4,L4_5,08/11,"60,80",36,"4,1","0,5","73,80"
maize,ws,4,L4,L4_5,11/11,"72,40","48,1","3,9","0,5","93,80"
maize,ws,4,L4,L4_5,13/11,"74,50","57,9",4,"0,5","115,80"
maize,ws,4,L4,L4_5,15/11,"75,30","54,5","3,9","0,5","106,28"
maize,ws,4,L4,L4_6,28/10,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_6,30/10,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_6,01/11,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_6,04/11,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_6,06/11,"29,60","8,6","1,6","0,5","6,88"
maize,ws,4,L4,L4_6,08/11,"41,80","15,2","3,1","0,5","23,56"
maize,ws,4,L4,L4_6,11/11,"55,70","28,7","4,5","0,5","64,58"
maize,ws,4,L4,L4_6,13/11,"60,90","36,5","4,4","0,5","80,30"
maize,ws,4,L4,L4_6,15/11,"64,40","36,4","4,4","0,5","80,08"
maize,ws,4,L4,L4_7,28/10,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_7,30/10,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_7,01/11,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_7,04/11,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_7,06/11,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_7,08/11,"0,00",0,0,0,"0,00"
maize,ws,4,L4,L4_7,11/11,"36,50","10,3","1,3","0,5","6,70"
maize,ws,4,L4,L4_7,13/11,"42,30","16,3","2,9","0,5","23,64"
maize,ws,4,L4,L4_7,15/11,"46,10",17,"3,2","0,5","27,20"
maize,ww,5,L5,L5_1,28/10,"8,70","5,2","1,2","0,5","3,12"
maize,ww,5,L5,L5_1,30/10,"8,80","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_1,01/11,"8,80","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_1,04/11,"8,80","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_1,06/11,"8,80","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_1,08/11,"8,80","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_1,11/11,"8,80","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_1,13/11,"8,80","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_1,15/11,"8,80","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,28/10,"20,60",0,0,0,"0,00"
maize,ww,5,L5,L5_2,30/10,"23,30",15,1,"0,5","7,50"
maize,ww,5,L5,L5_2,01/11,"23,60","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_2,04/11,"23,60","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_2,06/11,"23,60","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_2,08/11,"23,60","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_2,11/11,"23,60","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_2,13/11,"23,60","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_2,15/11,"23,60","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_3,28/10,"16,30",0,0,0,"0,00"
maize,ww,5,L5,L5_3,30/10,"28,50",0,0,0,"0,00"
maize,ww,5,L5,L5_3,01/11,"36,70",0,0,0,"0,00"
maize,ww,5,L5,L5_3,04/11,"41,00","30,1","1,5","0,75","33,86"
maize,ww,5,L5,L5_3,06/11,"41,00","30,1","1,5","0,75","33,86"
