species,condition,rhizotron,plant,leaf,date,height,lenght,width,coef,area
sorghum,ww,14,L14,L14_9,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_1,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_2,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_3,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_1,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_2,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_3,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_4,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_1,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_2,01/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_3,01/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_1,01/11,1,"1,8","0,5","0,75","0,68"
sorghum,ww,14,R14,R14_2,01/11,"6,3",5,"0,3","0,75","1,13"
sorghum,ww,14,R14,R14_3,01/11,"14,4",13,"0,45","0,765","4,48"
sorghum,ww,14,R14,R14_4,01/11,"9,2",0,0,0,"0,00"
sorghum,ww,14,R14,R14_5,01/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_6,01/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_7,01/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_8,01/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_9,01/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_1,01/11,0,"1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_2,01/11,"3,9",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_3,01/11,"11,4",11,"0,45","0,765","3,79"
sorghum,ws,15,L15,L15_4,01/11,"7,1",0,0,0,"0,00"
sorghum,ws,15,L15,L15_5,01/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_6,01/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,01/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,01/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_9,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_1,01/11,"1,3","2,1","0,6","0,75","0,95"
sorghum,ws,15,R15,R15_2,01/11,"8,1","6,7","0,5","0,75","2,51"
sorghum,ws,15,R15,R15_3,01/11,"16,6","15,2","0,65","0,765","7,56"
sorghum,ws,15,R15,R15_4,01/11,"10,2",0,0,0,"0,00"
sorghum,ws,15,R15,R15_5,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_6,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_7,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_8,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_9,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_1,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_2,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_3,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_1,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_2,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_3,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_4,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_1,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_2,01/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_3,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_1,01/11,0,"1,8","0,5","0,75","0,68"
sorghum,ww,16,R16,R16_2,01/11,"3,8","4,2","0,4","0,75","1,26"
sorghum,ww,16,R16,R16_3,01/11,"8,3","7,8","0,4","0,765","2,39"
sorghum,ww,16,R16,R16_4,01/11,"5,8",0,0,0,"0,00"
sorghum,ww,16,R16,R16_5,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_6,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_7,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_8,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_9,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_10,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_1,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_2,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_3,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_4,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_2,01/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_3,01/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_1,04/11,9,6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,04/11,"22,9","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_3,04/11,41,31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_4,04/11,"44,6","34,2","2,8","0,765","73,26"
maize,ww,1,L1,L1_5,04/11,"25,5",15,"1,5","0,765","17,21"
maize,ww,1,L1,L1_6,04/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_7,04/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_8,04/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_9,04/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_10,04/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_1,04/11,"8,9","5,6","1,4","0,75","5,88"
maize,ww,1,R1,R1_2,04/11,"21,8","14,5","1,1","0,75","11,96"
maize,ww,1,R1,R1_3,04/11,"42,5","30,8","1,5","0,75","34,65"
maize,ww,1,R1,R1_4,04/11,"49,6",33,"2,7","0,765","68,16"
maize,ww,1,R1,R1_5,04/11,"33,5",14,"2,3","0,765","24,63"
maize,ww,1,R1,R1_6,04/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_7,04/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_8,04/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_9,04/11,0,0,0,0,"0,00"
maize,ww,1,R1,R1_10,04/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_1,04/11,"7,5","4,3","1,4","0,75","4,52"
maize,ws,2,L2,L2_2,04/11,18,"11,5","1,2","0,75","10,35"
maize,ws,2,L2,L2_3,04/11,"34,5",25,"1,4","0,75","26,25"
maize,ws,2,L2,L2_4,04/11,"39,5","25,9","2,1","0,765","41,61"
maize,ws,2,L2,L2_5,04/11,"22,3",8,"0,7","0,765","4,28"
maize,ws,2,L2,L2_6,04/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_7,04/11,0,0,0,0,"0,00"
maize,ws,2,L2,L2_8,04/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_1,04/11,"8,5","5,5",1,"0,75","4,13"
maize,ws,2,R2,R2_2,04/11,"23,4",16,1,"0,75","12,00"
maize,ws,2,R2,R2_3,04/11,41,30,"1,5","0,75","33,75"
maize,ws,2,R2,R2_4,04/11,36,26,2,"0,765","39,78"
maize,ws,2,R2,R2_5,04/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_6,04/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_7,04/11,0,0,0,0,"0,00"
maize,ws,2,R2,R2_8,04/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_1,04/11,"7,9",5,"1,2","0,75","4,50"
maize,ww,3,L3,L3_2,04/11,"20,7",13,1,"0,75","9,75"
maize,ww,3,L3,L3_3,04/11,"39,6","25,6","1,4","0,75","26,88"
maize,ww,3,L3,L3_4,04/11,50,33,"2,1","0,765","53,01"
maize,ww,3,L3,L3_5,04/11,31,12,"1,9","0,765","17,44"
maize,ww,3,L3,L3_6,04/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_7,04/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_8,04/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_9,04/11,0,0,0,0,"0,00"
maize,ww,3,L3,L3_10,04/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_1,04/11,9,5,"1,2","0,75","4,50"
maize,ww,3,R3,R3_2,04/11,"24,1","15,5","1,1","0,75","12,79"
maize,ww,3,R3,R3_3,04/11,43,"32,2",1,"0,75","24,15"
maize,ww,3,R3,R3_4,04/11,43,"27,9","2,5","0,765","53,36"
maize,ww,3,R3,R3_5,04/11,"22,2",0,0,0,"0,00"
maize,ww,3,R3,R3_6,04/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_7,04/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_8,04/11,0,0,0,0,"0,00"
maize,ww,3,R3,R3_9,04/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_1,04/11,10,"6,3","1,2","0,75","5,67"
maize,ws,4,L4,L4_2,04/11,"25,3","16,6","1,2","0,75","14,94"
maize,ws,4,L4,L4_3,04/11,"42,9","31,8","1,6","0,75","38,16"
maize,ws,4,L4,L4_4,04/11,"54,3","38,1","2,5","0,765","72,87"
maize,ws,4,L4,L4_5,04/11,"35,5","14,6","2,85","0,765","31,83"
maize,ws,4,L4,L4_6,04/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_7,04/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_8,04/11,0,0,0,0,"0,00"
maize,ws,4,L4,L4_9,04/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_1,04/11,"9,9","5,9","1,3","0,75","5,75"
maize,ws,4,R4,R4_2,04/11,"25,6","17,3","1,2","0,75","15,57"
maize,ws,4,R4,R4_3,04/11,"45,3","33,2","1,5","0,75","37,35"
maize,ws,4,R4,R4_4,04/11,54,"38,3","2,65","0,765","77,64"
maize,ws,4,R4,R4_5,04/11,"34,7","13,6","2,4","0,765","24,97"
maize,ws,4,R4,R4_6,04/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_7,04/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_8,04/11,0,0,0,0,"0,00"
maize,ws,4,R4,R4_9,04/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_1,04/11,"8,8","5,5","1,2","0,75","4,95"
maize,ww,5,L5,L5_2,04/11,"23,6","15,3","1,1","0,75","12,62"
maize,ww,5,L5,L5_3,04/11,41,"30,1","1,5","0,75","33,86"
maize,ww,5,L5,L5_4,04/11,"49,5","34,5","2,4","0,765","63,34"
maize,ww,5,L5,L5_5,04/11,31,"10,1",2,"0,765","15,45"
maize,ww,5,L5,L5_6,04/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_7,04/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_8,04/11,0,0,0,0,"0,00"
maize,ww,5,L5,L5_9,04/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_1,04/11,10,"5,5","1,3","0,75","5,36"
maize,ww,5,R5,R5_2,04/11,25,"16,2","1,1","0,75","13,37"
maize,ww,5,R5,R5_3,04/11,"44,7","33,3","1,3","0,75","32,47"
maize,ww,5,R5,R5_4,04/11,47,"29,7","2,4","0,765","54,53"
maize,ww,5,R5,R5_5,04/11,"27,5","6,8","1,2","0,765","6,24"
maize,ww,5,R5,R5_6,04/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_7,04/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_8,04/11,0,0,0,0,"0,00"
maize,ww,5,R5,R5_9,04/11,0,0,0,0,"0,00"
maize,ws,6,L6,L6_1,04/11,"10,5","6,2","1,2","0,75","5,58"
maize,ws,6,L6,L6_2,04/11,"25,7","16,6",1,"0,75","12,45"
maize,ws,6,L6,L6_3,04/11,45,33,"1,5","0,75","37,13"
maize,ws,6,L6,L6_4,04/11,49,"38,4","2,5","0,765","73,44"
maize,ws,6,L6,L6_5,04/11,"30,2","14,4","1,5","0,765","16,52"
maize,ws,6,L6,L6_6,04/11,0,0,0,0,"0,00"
maize,ws,6,L6,L6_7,04/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_1,04/11,"8,2",5,"1,2","0,75","4,50"
maize,ws,6,R6,R6_2,04/11,"25,4","16,8","1,1","0,75","13,86"
maize,ws,6,R6,R6_3,04/11,"46,2","34,1","1,1","0,75","28,13"
maize,ws,6,R6,R6_4,04/11,"51,3","36,3","2,6","0,765","72,20"
maize,ws,6,R6,R6_5,04/11,"31,5","15,6","1,8","0,765","21,48"
maize,ws,6,R6,R6_6,04/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_7,04/11,0,0,0,0,"0,00"
maize,ws,6,R6,R6_8,04/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_1,04/11,10,"5,5","1,3","0,75","5,36"
maize,ww,7,L7,L7_2,04/11,"25,6","16,4","1,1","0,75","13,53"
maize,ww,7,L7,L7_3,04/11,"46,5","33,6","1,5","0,75","37,80"
maize,ww,7,L7,L7_4,04/11,53,"34,3","2,8","0,765","73,47"
maize,ww,7,L7,L7_5,04/11,34,"16,2",2,"0,765","24,79"
maize,ww,7,L7,L7_6,04/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_7,04/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_8,04/11,0,0,0,0,"0,00"
maize,ww,7,L7,L7_9,04/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_1,04/11,"9,9","5,6","1,3","0,75","5,46"
maize,ww,7,R7,R7_2,04/11,"24,8","15,6","1,2","0,75","14,04"
maize,ww,7,R7,R7_3,04/11,"45,5",33,"1,5","0,75","37,13"
maize,ww,7,R7,R7_4,04/11,55,"40,5","2,8","0,765","86,75"
maize,ww,7,R7,R7_5,04/11,"35,5","15,4","2,1","0,765","24,74"
maize,ww,7,R7,R7_6,04/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_7,04/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_8,04/11,0,0,0,0,"0,00"
maize,ww,7,R7,R7_9,04/11,0,0,0,0,"0,00"
maize,ws,8,L8,L8_1,04/11,"10,2","5,5","1,4","0,75","5,78"
maize,ws,8,L8,L8_2,04/11,"25,6","15,4","1,2","0,75","13,86"
maize,ws,8,L8,L8_3,04/11,"45,8","32,3","1,5","0,75","36,34"
maize,ws,8,L8,L8_4,04/11,59,42,"2,1","0,765","67,47"
maize,ws,8,L8,L8_5,04/11,42,20,"3,1","0,765","47,43"
maize,ws,8,L8,L8_6,04/11,0,0,0,0,"0,00"
maize,ws,8,L8,L8_7,04/11,0,0,0,0,"0,00"
maize,ws,8,L8,L8_8,04/11,0,0,0,0,"0,00"
maize,ws,8,R8,R8_1,04/11,"9,9","5,7","1,1","0,75","4,70"
maize,ws,8,R8,R8_2,04/11,"23,5","15,2",1,"0,75","11,40"
maize,ws,8,R8,R8_3,04/11,"40,6",29,"1,3","0,75","28,28"
maize,ws,8,R8,R8_4,04/11,"47,8","31,5","2,4","0,765","57,83"
maize,ws,8,R8,R8_5,04/11,"29,6","12,5","1,7","0,765","16,26"
maize,ws,8,R8,R8_6,04/11,0,0,0,0,"0,00"
maize,ws,8,R8,R8_7,04/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_1,04/11,0,2,"0,5","0,75","0,75"
sorghum,ws,9,L9,L9_2,04/11,6,"5,6","0,5","0,75","2,10"
sorghum,ws,9,L9,L9_3,04/11,18,"15,8","0,6","0,75","7,11"
sorghum,ws,9,L9,L9_4,04/11,23,20,1,"0,765","15,30"
sorghum,ws,9,L9,L9_5,04/11,"14,6","9,4",1,"0,765","7,19"
sorghum,ws,9,L9,L9_6,04/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_7,04/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_8,04/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_9,04/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_1,04/11,0,0,0,0,"0,00"
sorghum,ws,9,L9,L9_3_2,04/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_1,04/11,"1,3","2,6","0,6","0,75","1,17"
sorghum,ws,9,R9,R9_2,04/11,8,"6,2","0,45","0,75","2,09"
sorghum,ws,9,R9,R9_3,04/11,"17,5",15,"0,6","0,75","6,75"
sorghum,ws,9,R9,R9_4,04/11,21,"15,5","0,6","0,765","7,11"
sorghum,ws,9,R9,R9_5,04/11,"9,4",4,"0,4","0,765","1,22"
sorghum,ws,9,R9,R9_6,04/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_7,04/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_8,04/11,0,0,0,0,"0,00"
sorghum,ws,9,R9,R9_9,04/11,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_1,04/11,0,"2,7","0,4","0,75","0,81"
sorghum,ww,10,R10,R10_2,04/11,"5,4","5,4","0,5","0,75","2,03"
sorghum,ww,10,R10,R10_3,04/11,"13,9",11,"0,5","0,75","4,13"
sorghum,ww,10,R10,R10_4,04/11,"16,2","12,5","0,7","0,765","6,69"
sorghum,ww,10,R10,R10_5,04/11,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_6,04/11,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_7,04/11,0,0,0,0,"0,00"
sorghum,ww,10,R10,R10_8,04/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_1,04/11,"1,3","1,9","0,6","0,75","0,86"
sorghum,ws,11,L11,L11_2,04/11,"6,8","5,8","0,55","0,75","2,39"
sorghum,ws,11,L11,L11_3,04/11,17,13,"0,5","0,75","4,88"
sorghum,ws,11,L11,L11_4,04/11,"23,5","17,6","1,1","0,765","14,81"
sorghum,ws,11,L11,L11_5,04/11,"13,5",7,"0,4","0,765","2,14"
sorghum,ws,11,L11,L11_6,04/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_7,04/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_8,04/11,0,0,0,0,"0,00"
sorghum,ws,11,L11,L11_9,04/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_1,04/11,"2,3","2,3","0,6","0,75","1,04"
sorghum,ww,12,L12,L12_2,04/11,"9,1","17,4","0,5","0,75","6,53"
sorghum,ww,12,L12,L12_3,04/11,"17,2",14,"0,6","0,75","6,30"
sorghum,ww,12,L12,L12_4,04/11,"19,5",15,"0,7","0,765","8,03"
sorghum,ww,12,L12,L12_5,04/11,"10,7","5,8","0,3","0,765","1,33"
sorghum,ww,12,L12,L12_6,04/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_7,04/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_8,04/11,0,0,0,0,"0,00"
sorghum,ww,12,L12,L12_9,04/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_1,04/11,"1,7",2,"0,5","0,75","0,75"
sorghum,ws,13,L13,L13_2,04/11,"7,9","6,3","0,5","0,75","2,36"
sorghum,ws,13,L13,L13_3,04/11,"16,5",14,"0,6","0,75","6,30"
sorghum,ws,13,L13,L13_4,04/11,"19,7","16,2","0,7","0,765","8,68"
sorghum,ws,13,L13,L13_5,04/11,"11,5","5,5","0,5","0,765","2,10"
sorghum,ws,13,L13,L13_6,04/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_7,04/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_8,04/11,0,0,0,0,"0,00"
sorghum,ws,13,L13,L13_9,04/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_1,04/11,"2,8","2,4","0,5","0,75","0,90"
sorghum,ws,13,R13,R13_2,04/11,"6,9","5,6","0,45","0,75","1,89"
sorghum,ws,13,R13,R13_3,04/11,"13,5","10,5","0,5","0,75","3,94"
sorghum,ws,13,R13,R13_4,04/11,"14,5","11,1","0,8","0,765","6,79"
sorghum,ws,13,R13,R13_5,04/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_6,04/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_7,04/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_8,04/11,0,0,0,0,"0,00"
sorghum,ws,13,R13,R13_9,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_1,04/11,"2,5","2,6","0,5","0,75","0,98"
sorghum,ww,14,L14,L14_2,04/11,"11,9","7,5","0,55","0,75","3,09"
sorghum,ww,14,L14,L14_3,04/11,"17,1","13,2","0,6","0,75","5,94"
sorghum,ww,14,L14,L14_4,04/11,"21,4",16,"0,8","0,765","9,79"
sorghum,ww,14,L14,L14_5,04/11,13,"6,7","0,9","0,765","4,61"
sorghum,ww,14,L14,L14_6,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_7,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_8,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_9,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_1,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_2,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_2_3,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_1,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_2,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_3,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_3_4,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_1,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_2,04/11,0,0,0,0,"0,00"
sorghum,ww,14,L14,L14_4_3,04/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_1,04/11,1,"1,8","0,5","0,75","0,68"
sorghum,ww,14,R14,R14_2,04/11,"6,3",5,"0,3","0,75","1,13"
sorghum,ww,14,R14,R14_3,04/11,"15,5",13,"0,4","0,75","3,90"
sorghum,ww,14,R14,R14_4,04/11,"18,1",15,"0,7","0,765","8,03"
sorghum,ww,14,R14,R14_5,04/11,9,"4,2","0,5","0,765","1,61"
sorghum,ww,14,R14,R14_6,04/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_7,04/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_8,04/11,0,0,0,0,"0,00"
sorghum,ww,14,R14,R14_9,04/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_1,04/11,0,"1,5","0,5","0,75","0,56"
sorghum,ws,15,L15,L15_2,04/11,"3,9",4,"0,4","0,75","1,20"
sorghum,ws,15,L15,L15_3,04/11,"12,4","10,3","0,4","0,75","3,09"
sorghum,ws,15,L15,L15_4,04/11,15,12,"0,6","0,765","5,51"
sorghum,ws,15,L15,L15_5,04/11,"5,6","2,7","0,2","0,765","0,41"
sorghum,ws,15,L15,L15_6,04/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_7,04/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_8,04/11,0,0,0,0,"0,00"
sorghum,ws,15,L15,L15_9,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_1,04/11,"1,3","2,1","0,6","0,75","0,95"
sorghum,ws,15,R15,R15_2,04/11,"8,1","6,7","0,5","0,75","2,51"
sorghum,ws,15,R15,R15_3,04/11,"17,5","15,2","0,7","0,75","7,98"
sorghum,ws,15,R15,R15_4,04/11,"20,4",16,"0,7","0,765","8,57"
sorghum,ws,15,R15,R15_5,04/11,11,"5,9","0,65","0,765","2,93"
sorghum,ws,15,R15,R15_6,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_7,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_8,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_9,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_1,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_2,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_2_3,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_1,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_2,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_3,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_3_4,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_1,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_2,04/11,0,0,0,0,"0,00"
sorghum,ws,15,R15,R15_4_3,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_1,04/11,0,"1,8","0,5","0,75","0,68"
sorghum,ww,16,R16,R16_2,04/11,"3,8","4,2","0,4","0,75","1,26"
sorghum,ww,16,R16,R16_3,04/11,"8,5","7,6","0,5","0,75","2,85"
sorghum,ww,16,R16,R16_4,04/11,"13,4",11,"0,4","0,765","3,37"
sorghum,ww,16,R16,R16_5,04/11,"7,5","4,4","0,4","0,765","1,35"
sorghum,ww,16,R16,R16_6,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_7,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_8,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_9,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_10,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_1,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_2,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_3,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_3_4,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_1,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_2,04/11,0,0,0,0,"0,00"
sorghum,ww,16,R16,R16_4_3,04/11,0,0,0,0,"0,00"
maize,ww,1,L1,L1_1,06/10,9,6,"1,2","0,75","5,40"
maize,ww,1,L1,L1_2,06/10,"22,9","15,5",1,"0,75","11,63"
maize,ww,1,L1,L1_3,06/10,41,31,"1,5","0,75","34,88"
maize,ww,1,L1,L1_4,06/10,"57,3","43,3","2,8","0,765","92,75"
maize,ww,1,L1,L1_5,06/10,"39,8","22,1","3,6","0,765","60,86"
maize,ww,1,L1,L1_6,06/10,"21,3","3,8","0,5","0,765","1,45"
maize,ww,1,L1,L1_7,06/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_8,06/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_9,06/10,0,0,0,0,"0,00"
maize,ww,1,L1,L1_10,06/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_1,06/10,"8,9","5,6","1,4","0,75","5,88"
maize,ww,1,R1,R1_2,06/10,"21,8","14,5","1,1","0,75","11,96"
maize,ww,1,R1,R1_3,06/10,"42,5","30,8","1,5","0,75","34,65"
maize,ww,1,R1,R1_4,06/10,"58,2","44,5","2,7","0,765","91,91"
maize,ww,1,R1,R1_5,06/10,48,"28,2","3,8","0,765","81,98"
maize,ww,1,R1,R1_6,06/10,"28,1","8,8","1,1","0,765","7,41"
maize,ww,1,R1,R1_7,06/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_8,06/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_9,06/10,0,0,0,0,"0,00"
maize,ww,1,R1,R1_10,06/10,0,0,0,0,"0,00"
maize,ws,2,L2,L2_1,06/10,"7,5","4,3","1,4","0,75","4,52"
